transaction_id,store_id,sku_id,transaction_timestamp,quantity,unit_price,payment_method,promo_code
TX-003934,STORE-0024,SKU-01914,2025-01-20 04:42:10,2,480.91,CASH,
TX-003935,STORE-0018,SKU-00923,2023-09-19 02:30:13,3,188.35,CASH,
TX-003936,STORE-0080,SKU-02596,2024-08-06 21:57:11,4,101.66,CASH,
TX-003937,STORE-0058,SKU-02342,2023-10-22 09:36:05,2,262.69,ONLINE,
TX-003938,STORE-0068,SKU-00806,2023-06-29 00:22:42,4,226.54,ONLINE,HOLIDAY10
TX-003939,STORE-0057,SKU-00299,2023-04-02 16:26:02,4,396.91,CARD,
TX-003940,STORE-0131,SKU-02906,2025-09-18 16:15:30,6,452.47,CASH,
TX-003941,STORE-0057,SKU-02144,2024-10-19 04:23:07,5,47.92,ONLINE,
TX-003942,STORE-0061,SKU-00771,2025-02-18 12:03:11,7,424.06,ONLINE,
TX-003943,STORE-0096,SKU-01783,2023-07-13 09:38:20,7,454.94,CASH,
TX-003944,STORE-0007,SKU-01322,2025-10-16 10:50:24,3,462.45,CASH,
TX-003945,STORE-0105,SKU-00391,2024-05-18 06:26:44,9,383.33,ONLINE,
TX-003946,STORE-0135,SKU-01410,2024-04-27 19:00:23,7,372.33,CASH,
TX-003947,STORE-0146,SKU-02983,2024-01-25 00:19:23,7,12.37,ONLINE,
TX-003948,STORE-0123,SKU-01731,2025-10-31 23:17:22,2,460.49,CARD,
TX-003949,STORE-0173,SKU-00599,2024-03-20 09:58:04,3,179.0,CASH,SPRING20
TX-003950,STORE-0168,SKU-00851,2025-10-19 07:50:59,3,25.36,CARD,SPRING20
TX-003951,STORE-0072,SKU-02165,2024-03-11 01:10:34,6,209.42,CARD,
TX-003952,STORE-0076,SKU-02045,2024-02-17 17:36:58,4,367.76,CARD,
TX-003953,STORE-0173,SKU-00204,2025-10-27 12:20:30,4,223.77,CASH,
TX-003954,STORE-0065,SKU-02821,2024-06-28 11:32:45,1,380.22,CARD,
TX-003955,STORE-0109,SKU-01971,2025-10-20 19:53:07,6,257.16,ONLINE,SPRING20
TX-003956,STORE-0144,SKU-02737,2023-08-10 21:15:43,8,153.22,ONLINE,
TX-003957,STORE-0172,SKU-00028,2025-10-11 00:32:10,8,105.44,CASH,
TX-003958,STORE-0197,SKU-00878,2025-08-30 09:03:48,8,213.45,CASH,
TX-003959,STORE-0118,SKU-00836,2025-10-13 08:38:15,5,22.72,CARD,
TX-003960,STORE-0032,SKU-01779,2023-10-28 06:50:15,6,214.16,CASH,
TX-003961,STORE-0115,SKU-02328,2024-11-15 12:24:54,5,38.97,ONLINE,
TX-003962,STORE-0071,SKU-00643,2025-09-01 15:59:18,4,439.12,ONLINE,
TX-003963,STORE-0156,SKU-00667,2024-10-29 09:19:24,4,289.86,ONLINE,
TX-003964,STORE-0002,SKU-02768,2024-04-20 02:13:01,4,324.79,CASH,HOLIDAY10
TX-003965,STORE-0158,SKU-01089,2024-08-30 20:29:01,4,147.99,ONLINE,
TX-003966,STORE-0172,SKU-02820,2025-05-11 16:19:27,6,116.78,CASH,
TX-003967,STORE-0084,SKU-02351,2023-12-19 16:49:25,6,355.41,CARD,
TX-003968,STORE-0081,SKU-01273,2023-06-15 12:44:54,5,337.42,ONLINE,
TX-003969,STORE-0041,SKU-01838,2025-05-19 21:17:05,9,65.73,CARD,
TX-003970,STORE-0157,SKU-02830,2025-07-07 00:54:36,8,123.13,ONLINE,
TX-003971,STORE-0198,SKU-00619,2025-02-09 00:34:44,6,473.56,ONLINE,
TX-003972,STORE-0140,SKU-02213,2023-07-04 02:50:19,9,155.57,ONLINE,HOLIDAY10
TX-003973,STORE-0002,SKU-02734,2023-08-08 10:41:13,5,17.79,CARD,
TX-003974,STORE-0116,SKU-01567,2024-06-26 18:44:17,4,36.57,ONLINE,HOLIDAY10
TX-003975,STORE-0024,SKU-01498,2023-06-18 02:57:06,6,388.87,CARD,
TX-003976,STORE-0126,SKU-00012,2024-09-02 00:21:39,4,379.79,CASH,
TX-003977,STORE-0159,SKU-00464,2024-08-05 11:46:44,8,194.0,ONLINE,
TX-003978,STORE-0109,SKU-02664,2024-10-23 03:18:38,7,80.83,ONLINE,
TX-003979,STORE-0181,SKU-02121,2024-06-24 22:30:43,5,251.56,CARD,
TX-003980,STORE-0093,SKU-02227,2023-12-22 14:16:27,6,169.28,ONLINE,
TX-003981,STORE-0053,SKU-01404,2024-04-15 04:00:11,7,190.11,CASH,
TX-003982,STORE-0047,SKU-00175,2024-01-26 05:56:50,2,134.19,ONLINE,
TX-003983,STORE-0017,SKU-01515,2024-02-13 00:58:09,9,36.11,CASH,SPRING20
TX-003984,STORE-0113,SKU-01016,2023-03-10 23:12:46,7,396.62,CASH,
TX-003985,STORE-0164,SKU-01519,2025-06-24 07:11:42,8,311.02,ONLINE,
TX-003986,STORE-0001,SKU-01102,2023-08-24 16:28:56,5,418.14,ONLINE,
TX-003987,STORE-0151,SKU-01499,2023-11-20 08:56:28,3,254.08,CASH,
TX-003988,STORE-0030,SKU-00698,2023-01-18 04:28:09,2,492.57,CASH,HOLIDAY10
TX-003989,STORE-0028,SKU-01483,2023-07-02 06:22:54,2,481.45,CASH,
TX-003990,STORE-0127,SKU-01491,2023-12-21 10:40:39,3,139.53,ONLINE,HOLIDAY10
TX-003991,STORE-0122,SKU-00836,2023-09-13 19:30:15,1,196.55,CARD,
TX-003992,STORE-0166,SKU-01648,2025-11-03 10:11:19,1,377.59,ONLINE,
TX-003993,STORE-0140,SKU-00723,2025-01-30 08:19:10,7,389.42,CARD,
TX-003994,STORE-0105,SKU-02881,2023-01-20 20:01:10,8,455.8,CARD,
TX-003995,STORE-0192,SKU-00685,2025-02-17 23:59:45,6,328.05,ONLINE,
TX-003996,STORE-0172,SKU-02301,2025-06-20 16:47:03,7,240.18,CARD,HOLIDAY10
TX-003997,STORE-0074,SKU-00118,2025-09-12 23:39:42,1,191.94,CASH,
TX-003998,STORE-0155,SKU-02402,2023-12-01 23:46:45,1,212.49,ONLINE,
TX-003999,STORE-0178,SKU-00868,2023-02-26 12:16:12,9,425.95,CARD,
TX-004000,STORE-0184,SKU-01861,2023-03-13 01:06:29,5,490.1,CASH,
TX-004001,STORE-0101,SKU-01495,2024-11-24 20:15:55,7,30.7,CARD,HOLIDAY10
TX-004002,STORE-0080,SKU-00340,2023-05-06 11:20:15,6,292.22,CARD,HOLIDAY10
TX-004003,STORE-0188,SKU-01062,2024-03-24 14:06:10,4,262.43,CASH,
TX-004004,STORE-0098,SKU-00397,2023-08-19 11:16:27,1,191.19,CASH,
TX-004005,STORE-0190,SKU-00042,2024-04-04 08:37:42,4,426.53,ONLINE,HOLIDAY10
TX-004006,STORE-0084,SKU-01301,2024-04-20 07:15:59,8,289.99,CARD,
TX-004007,STORE-0134,SKU-02974,2025-10-21 06:02:36,1,159.99,ONLINE,
TX-004008,STORE-0170,SKU-02172,2024-12-10 09:48:02,2,224.83,ONLINE,
TX-004009,STORE-0132,SKU-02600,2024-09-01 10:03:18,8,181.62,CARD,
TX-004010,STORE-0158,SKU-02614,2023-06-02 05:17:19,2,217.89,CARD,
TX-004011,STORE-0185,SKU-02701,2024-12-12 10:04:38,9,40.28,ONLINE,
TX-004012,STORE-0078,SKU-02012,2024-12-24 05:32:08,3,60.4,CASH,
TX-004013,STORE-0155,SKU-00666,2023-02-03 16:40:00,3,313.73,ONLINE,SPRING20
TX-004014,STORE-0037,SKU-01498,2024-02-02 12:26:33,6,343.61,CARD,
TX-004015,STORE-0020,SKU-01095,2024-05-11 16:23:49,3,320.13,CASH,
TX-004016,STORE-0173,SKU-00709,2025-04-07 22:36:18,9,382.72,ONLINE,
TX-004017,STORE-0080,SKU-02385,2024-10-13 22:40:50,8,472.05,CARD,
TX-004018,STORE-0127,SKU-00172,2024-07-28 22:30:33,4,431.01,CASH,
TX-004019,STORE-0096,SKU-01913,2025-08-24 11:36:14,6,212.16,CASH,SPRING20
TX-004020,STORE-0138,SKU-01096,2025-09-14 08:41:19,8,112.68,CASH,
TX-004021,STORE-0083,SKU-00975,2023-10-03 18:53:03,4,159.37,CARD,
TX-004022,STORE-0114,SKU-00914,2024-02-04 20:25:31,5,295.93,ONLINE,
TX-004023,STORE-0016,SKU-02978,2025-09-07 18:14:29,7,428.82,CARD,HOLIDAY10
TX-004024,STORE-0187,SKU-02118,2024-01-28 02:59:15,8,352.35,CARD,HOLIDAY10
TX-004025,STORE-0065,SKU-02993,2024-08-23 00:16:52,7,273.79,CASH,
TX-004026,STORE-0008,SKU-02575,2023-03-25 19:53:36,8,302.93,ONLINE,SPRING20
TX-004027,STORE-0148,SKU-02439,2023-08-10 21:26:13,4,266.49,CASH,
TX-004028,STORE-0197,SKU-00514,2024-09-17 05:41:18,1,485.96,CARD,
TX-004029,STORE-0153,SKU-01613,2023-02-14 03:51:56,6,408.97,CASH,
TX-004030,STORE-0171,SKU-01299,2025-07-03 01:49:52,5,391.73,CARD,
TX-004031,STORE-0190,SKU-02648,2023-11-17 16:16:56,4,261.08,CARD,
TX-004032,STORE-0187,SKU-01568,2023-01-12 16:38:59,2,169.25,CARD,SPRING20
TX-004033,STORE-0041,SKU-00706,2024-02-23 23:15:54,1,14.66,CASH,
TX-004034,STORE-0102,SKU-00793,2025-03-29 04:16:07,9,26.5,ONLINE,
TX-004035,STORE-0071,SKU-00491,2023-09-18 07:23:46,2,19.97,CASH,SPRING20
TX-004036,STORE-0164,SKU-02387,2023-05-16 09:50:42,9,490.34,CARD,
TX-004037,STORE-0054,SKU-00826,2023-10-27 09:04:24,6,61.67,CASH,HOLIDAY10
TX-004038,STORE-0102,SKU-02388,2023-11-13 23:21:14,6,75.35,CARD,HOLIDAY10
TX-004039,STORE-0158,SKU-02528,2024-01-25 03:21:54,2,244.65,ONLINE,
TX-004040,STORE-0168,SKU-00627,2025-01-07 00:42:01,6,243.29,ONLINE,
TX-004041,STORE-0010,SKU-00002,2023-01-07 22:02:20,3,460.39,CARD,
TX-004042,STORE-0033,SKU-00273,2025-04-24 06:13:14,7,41.4,ONLINE,HOLIDAY10
TX-004043,STORE-0184,SKU-01355,2024-03-15 08:44:17,4,478.83,CARD,HOLIDAY10
TX-004044,STORE-0096,SKU-02991,2025-01-13 01:01:06,9,112.11,CASH,
TX-004045,STORE-0133,SKU-02958,2024-03-08 00:58:08,5,485.23,CASH,
TX-004046,STORE-0081,SKU-00220,2025-05-19 23:00:45,3,272.96,ONLINE,HOLIDAY10
TX-004047,STORE-0200,SKU-02605,2024-01-12 08:43:28,1,327.75,ONLINE,
TX-004048,STORE-0085,SKU-02858,2024-04-16 11:33:30,1,161.29,CARD,SPRING20
TX-004049,STORE-0195,SKU-01082,2025-06-01 17:42:11,4,307.85,ONLINE,
TX-004050,STORE-0047,SKU-00337,2023-06-26 01:01:39,4,356.86,ONLINE,
TX-004051,STORE-0090,SKU-00558,2025-03-01 16:34:06,9,10.13,ONLINE,
TX-004052,STORE-0017,SKU-02818,2025-05-11 17:51:21,8,21.94,CARD,HOLIDAY10
TX-004053,STORE-0106,SKU-00373,2025-01-04 05:40:35,4,493.31,CASH,
TX-004054,STORE-0031,SKU-01391,2024-02-02 05:27:21,6,231.49,CARD,SPRING20
TX-004055,STORE-0037,SKU-00092,2024-11-28 05:43:28,7,468.23,CARD,HOLIDAY10
TX-004056,STORE-0149,SKU-01665,2024-03-04 09:06:36,8,366.3,ONLINE,
TX-004057,STORE-0083,SKU-02231,2024-12-21 14:44:31,4,189.62,CASH,
TX-004058,STORE-0073,SKU-01163,2024-02-18 04:17:50,1,79.67,CARD,SPRING20
TX-004059,STORE-0008,SKU-02357,2025-06-13 11:29:54,5,489.19,ONLINE,HOLIDAY10
TX-004060,STORE-0023,SKU-02298,2023-09-26 09:24:19,1,294.33,CARD,
TX-004061,STORE-0116,SKU-00648,2024-11-07 05:57:21,4,100.22,ONLINE,
TX-004062,STORE-0156,SKU-02847,2024-12-01 19:57:39,7,342.42,CASH,
TX-004063,STORE-0181,SKU-02922,2023-06-22 09:51:13,7,50.56,CASH,
TX-004064,STORE-0095,SKU-02651,2025-09-23 06:44:37,1,434.68,ONLINE,
TX-004065,STORE-0093,SKU-02721,2024-01-13 00:33:59,9,49.62,CARD,SPRING20
TX-004066,STORE-0146,SKU-00409,2023-10-06 09:34:54,2,121.92,CARD,
TX-004067,STORE-0134,SKU-01266,2025-08-28 01:14:07,5,50.26,CASH,
TX-004068,STORE-0164,SKU-02383,2023-03-17 05:51:17,6,56.37,CARD,HOLIDAY10
TX-004069,STORE-0190,SKU-01526,2025-03-27 09:14:24,1,264.3,ONLINE,
TX-004070,STORE-0156,SKU-00486,2025-06-15 11:29:32,2,345.06,ONLINE,
TX-004071,STORE-0144,SKU-00768,2025-04-29 07:16:01,7,395.3,ONLINE,
TX-004072,STORE-0062,SKU-02430,2024-02-08 15:03:28,6,349.05,CASH,
TX-004073,STORE-0066,SKU-01087,2023-07-04 17:07:38,6,184.93,CASH,
TX-004074,STORE-0050,SKU-02919,2024-07-13 09:07:19,6,280.86,CASH,
TX-004075,STORE-0123,SKU-02994,2025-01-10 17:31:04,7,464.19,ONLINE,SPRING20
TX-004076,STORE-0012,SKU-02623,2023-04-28 17:23:24,9,196.85,CASH,
TX-004077,STORE-0044,SKU-00727,2025-03-09 19:08:16,9,129.94,ONLINE,
TX-004078,STORE-0074,SKU-00640,2023-12-10 10:24:18,2,262.06,CARD,HOLIDAY10
TX-004079,STORE-0018,SKU-01667,2024-04-21 15:37:58,2,152.18,CASH,HOLIDAY10
TX-004080,STORE-0012,SKU-01706,2023-09-20 10:03:53,5,134.6,CARD,
TX-004081,STORE-0090,SKU-02353,2024-04-18 17:40:04,7,390.51,CARD,
TX-004082,STORE-0044,SKU-02807,2023-05-19 14:01:48,3,445.96,CASH,SPRING20
TX-004083,STORE-0130,SKU-02660,2023-04-17 19:50:10,3,253.65,CASH,HOLIDAY10
TX-004084,STORE-0061,SKU-00456,2023-03-12 12:34:05,4,390.99,CARD,
TX-004085,STORE-0094,SKU-02373,2024-08-03 22:14:10,3,97.61,CARD,
TX-004086,STORE-0157,SKU-02057,2025-05-03 04:39:32,3,276.08,CARD,
TX-004087,STORE-0106,SKU-01652,2025-04-05 03:01:55,8,319.92,ONLINE,
TX-004088,STORE-0185,SKU-00689,2025-04-23 05:03:49,7,247.88,CARD,
TX-004089,STORE-0063,SKU-01695,2025-04-12 03:39:14,7,62.86,ONLINE,
TX-004090,STORE-0052,SKU-01053,2023-10-04 00:56:37,2,368.38,CASH,
TX-004091,STORE-0016,SKU-00041,2025-03-02 19:28:34,9,420.34,CARD,
TX-004092,STORE-0013,SKU-01357,2025-05-06 05:39:17,6,319.44,CASH,SPRING20
TX-004093,STORE-0059,SKU-02680,2025-01-04 22:04:37,3,88.73,CARD,
TX-004094,STORE-0113,SKU-02762,2023-08-08 09:53:42,9,41.9,CASH,
TX-004095,STORE-0068,SKU-02493,2024-02-07 15:01:06,9,154.29,CARD,
TX-004096,STORE-0031,SKU-00559,2025-05-23 13:46:53,6,23.31,ONLINE,
TX-004097,STORE-0128,SKU-02107,2023-01-28 07:47:49,6,420.41,CASH,
TX-004098,STORE-0045,SKU-00694,2024-09-23 07:13:38,8,353.01,CASH,
TX-004099,STORE-0123,SKU-01678,2025-11-02 15:30:41,8,284.03,CARD,
TX-004100,STORE-0020,SKU-01352,2024-06-21 17:18:14,6,445.37,ONLINE,
TX-004101,STORE-0065,SKU-01283,2024-08-31 19:15:23,7,59.5,ONLINE,
TX-004102,STORE-0195,SKU-00182,2025-10-24 01:31:29,4,358.66,ONLINE,
TX-004103,STORE-0124,SKU-02695,2024-09-24 23:52:24,1,77.58,CARD,
TX-004104,STORE-0118,SKU-02314,2025-01-27 13:49:43,4,35.16,CASH,
TX-004105,STORE-0141,SKU-00972,2024-09-25 07:18:22,8,70.79,CARD,
TX-004106,STORE-0008,SKU-01136,2025-05-03 22:08:16,8,475.72,ONLINE,
TX-004107,STORE-0159,SKU-02118,2024-03-29 02:36:51,2,223.01,ONLINE,SPRING20
TX-004108,STORE-0101,SKU-02149,2025-11-28 02:59:44,7,29.25,CASH,
TX-004109,STORE-0004,SKU-00592,2023-02-10 18:09:48,1,293.9,CARD,
TX-004110,STORE-0048,SKU-01962,2025-06-03 01:13:12,2,103.86,CARD,SPRING20
TX-004111,STORE-0179,SKU-00466,2023-12-07 13:22:24,8,8.38,ONLINE,SPRING20
TX-004112,STORE-0198,SKU-02076,2025-04-21 04:59:13,4,380.4,CASH,SPRING20
TX-004113,STORE-0013,SKU-01277,2023-01-23 20:43:05,3,81.66,CASH,HOLIDAY10
TX-004114,STORE-0020,SKU-01662,2023-04-24 05:21:54,2,471.53,ONLINE,
TX-004115,STORE-0092,SKU-02576,2025-11-18 21:02:53,6,298.44,CARD,
TX-004116,STORE-0144,SKU-02026,2023-10-09 18:18:32,4,48.06,CARD,
TX-004117,STORE-0028,SKU-00226,2024-11-03 07:47:39,3,112.82,CASH,
TX-004118,STORE-0200,SKU-02026,2024-09-23 19:29:41,3,307.37,CASH,
TX-004119,STORE-0048,SKU-02702,2023-01-24 15:22:23,3,172.37,ONLINE,
TX-004120,STORE-0162,SKU-00594,2023-06-21 14:37:44,8,268.41,CASH,SPRING20
TX-004121,STORE-0133,SKU-01825,2025-02-23 22:18:45,9,400.76,CARD,
TX-004122,STORE-0121,SKU-00620,2023-11-25 08:02:37,9,397.34,CARD,SPRING20
TX-004123,STORE-0014,SKU-02474,2024-02-12 06:43:40,5,350.5,CASH,SPRING20
TX-004124,STORE-0076,SKU-02966,2024-04-15 15:59:16,1,443.6,ONLINE,
TX-004125,STORE-0115,SKU-01991,2023-04-02 21:13:12,5,103.68,CARD,
TX-004126,STORE-0148,SKU-01267,2025-08-13 12:24:12,1,92.73,CARD,
TX-004127,STORE-0181,SKU-02673,2023-11-10 02:01:06,9,400.68,ONLINE,
TX-004128,STORE-0174,SKU-01189,2023-09-09 14:02:33,8,163.84,CASH,
TX-004129,STORE-0049,SKU-00229,2024-07-05 03:39:58,7,258.53,CARD,
TX-004130,STORE-0033,SKU-00308,2023-04-18 21:30:06,2,373.26,CARD,
TX-004131,STORE-0006,SKU-00720,2024-03-16 20:02:36,2,200.99,ONLINE,
TX-004132,STORE-0178,SKU-02749,2024-07-19 18:34:21,4,69.43,CASH,
TX-004133,STORE-0005,SKU-00281,2025-10-08 05:48:43,9,341.33,ONLINE,
TX-004134,STORE-0034,SKU-01779,2023-02-14 23:39:10,9,409.49,ONLINE,
TX-004135,STORE-0188,SKU-00259,2023-07-29 01:09:39,8,11.33,CASH,
TX-004136,STORE-0072,SKU-00040,2023-03-30 11:48:37,5,283.46,CARD,
TX-004137,STORE-0040,SKU-01629,2025-07-21 18:42:01,7,237.36,ONLINE,
TX-004138,STORE-0110,SKU-00074,2023-02-17 05:48:11,9,133.5,CARD,
TX-004139,STORE-0163,SKU-02780,2025-11-10 02:25:09,3,84.71,CARD,HOLIDAY10
TX-004140,STORE-0199,SKU-01775,2024-07-23 20:51:24,4,98.08,CARD,
TX-004141,STORE-0180,SKU-01403,2024-03-14 04:51:26,2,363.86,CARD,
TX-004142,STORE-0053,SKU-01407,2023-10-09 20:26:57,9,270.42,ONLINE,SPRING20
TX-004143,STORE-0102,SKU-02195,2024-01-30 00:21:00,7,490.67,CASH,
TX-004144,STORE-0063,SKU-02416,2024-01-05 07:03:28,6,125.4,CARD,
TX-004145,STORE-0047,SKU-02788,2023-06-26 04:37:31,5,478.67,CARD,
TX-004146,STORE-0102,SKU-02149,2023-01-23 00:36:59,7,259.98,CARD,
TX-004147,STORE-0019,SKU-02095,2024-12-12 09:00:00,3,77.28,CASH,
TX-004148,STORE-0133,SKU-02990,2023-04-05 00:20:42,5,78.35,CARD,
TX-004149,STORE-0072,SKU-02922,2023-06-13 16:45:51,2,306.24,CASH,
TX-004150,STORE-0118,SKU-01143,2024-02-13 14:56:06,5,416.55,ONLINE,
TX-004151,STORE-0112,SKU-00017,2023-06-22 03:06:35,7,375.12,CASH,
TX-004152,STORE-0192,SKU-01572,2023-07-23 12:38:02,7,329.54,CARD,
TX-004153,STORE-0003,SKU-02348,2025-10-08 15:47:33,9,90.19,ONLINE,
TX-004154,STORE-0098,SKU-02681,2024-11-28 17:01:02,3,58.63,CASH,
TX-004155,STORE-0153,SKU-01122,2025-02-25 00:26:43,8,5.12,CARD,HOLIDAY10
TX-004156,STORE-0169,SKU-00638,2023-02-10 12:49:13,5,55.39,ONLINE,
TX-004157,STORE-0062,SKU-02958,2025-06-08 12:14:28,7,384.35,ONLINE,
TX-004158,STORE-0128,SKU-00693,2025-01-11 19:08:59,1,448.15,CASH,
TX-004159,STORE-0027,SKU-00305,2023-09-08 16:47:03,1,123.97,CARD,
TX-004160,STORE-0177,SKU-02187,2025-03-08 06:34:52,4,398.47,CASH,
TX-004161,STORE-0185,SKU-00321,2023-06-05 21:30:48,5,103.43,ONLINE,
TX-004162,STORE-0171,SKU-00922,2023-02-23 14:02:03,3,128.39,ONLINE,
TX-004163,STORE-0044,SKU-01041,2025-08-01 15:31:02,6,115.96,CARD,
TX-004164,STORE-0027,SKU-00262,2023-03-25 18:46:33,3,30.61,ONLINE,
TX-004165,STORE-0141,SKU-00048,2024-08-29 05:23:33,5,101.06,CARD,
TX-004166,STORE-0057,SKU-01328,2023-10-07 14:09:19,1,189.9,CASH,
TX-004167,STORE-0082,SKU-02450,2023-01-04 05:01:02,3,205.71,ONLINE,
TX-004168,STORE-0187,SKU-02008,2024-01-20 09:49:07,7,158.19,ONLINE,
TX-004169,STORE-0198,SKU-00106,2023-09-02 02:34:16,3,259.79,CARD,
TX-004170,STORE-0188,SKU-02174,2025-01-10 11:53:47,5,192.11,CARD,
TX-004171,STORE-0053,SKU-02164,2023-11-25 01:47:13,7,485.33,CASH,
TX-004172,STORE-0139,SKU-00319,2023-03-20 09:45:44,2,404.64,CARD,
TX-004173,STORE-0072,SKU-00702,2024-11-08 07:49:15,3,465.83,ONLINE,
TX-004174,STORE-0030,SKU-00895,2024-01-08 15:00:32,4,280.93,CASH,
TX-004175,STORE-0045,SKU-02603,2024-01-27 22:29:19,5,340.78,CASH,
TX-004176,STORE-0113,SKU-01683,2024-03-05 11:22:05,9,87.5,CASH,
TX-004177,STORE-0057,SKU-00760,2024-01-14 17:13:12,9,377.63,CARD,
TX-004178,STORE-0032,SKU-02747,2024-10-24 07:58:22,4,121.81,CARD,
TX-004179,STORE-0007,SKU-01208,2023-08-21 11:58:28,9,77.19,ONLINE,
TX-004180,STORE-0107,SKU-01478,2025-05-31 20:51:10,4,25.72,CASH,
TX-004181,STORE-0191,SKU-00532,2025-06-26 07:10:29,2,238.75,CASH,
TX-004182,STORE-0050,SKU-01843,2023-03-08 05:58:53,1,146.96,CASH,
TX-004183,STORE-0144,SKU-01778,2023-10-23 11:42:47,7,493.43,ONLINE,HOLIDAY10
TX-004184,STORE-0025,SKU-00279,2025-06-27 06:17:57,4,128.67,CARD,HOLIDAY10
TX-004185,STORE-0197,SKU-00071,2024-04-03 07:45:38,8,433.94,CASH,
TX-004186,STORE-0085,SKU-01617,2025-04-20 19:46:09,8,161.64,CARD,HOLIDAY10
TX-004187,STORE-0032,SKU-02660,2023-06-30 20:20:36,8,375.82,CARD,HOLIDAY10
TX-004188,STORE-0133,SKU-01346,2023-06-01 03:19:01,6,331.62,CARD,SPRING20
TX-004189,STORE-0200,SKU-00121,2025-10-20 14:14:56,9,283.08,CARD,
TX-004190,STORE-0002,SKU-02758,2023-05-12 23:54:58,4,211.33,CARD,
TX-004191,STORE-0182,SKU-02121,2023-09-03 03:02:24,5,337.2,ONLINE,
TX-004192,STORE-0198,SKU-02020,2025-06-11 03:01:39,4,206.6,CARD,
TX-004193,STORE-0072,SKU-00545,2025-01-17 06:22:31,5,276.31,CASH,
TX-004194,STORE-0151,SKU-02129,2024-10-17 18:16:42,2,296.95,CASH,
TX-004195,STORE-0174,SKU-00234,2024-01-29 02:21:06,5,137.34,CASH,
TX-004196,STORE-0111,SKU-00009,2023-01-12 19:13:15,8,173.17,ONLINE,SPRING20
TX-004197,STORE-0056,SKU-02300,2024-12-23 14:28:43,9,13.93,CARD,
TX-004198,STORE-0122,SKU-02148,2023-07-20 21:31:22,7,426.82,CASH,
TX-004199,STORE-0124,SKU-02869,2023-03-09 04:53:41,7,379.21,CASH,HOLIDAY10
TX-004200,STORE-0011,SKU-00863,2025-10-09 00:55:02,6,95.85,CASH,
TX-004201,STORE-0171,SKU-02420,2024-06-09 00:35:00,2,184.21,CARD,
TX-004202,STORE-0044,SKU-02558,2023-06-19 02:56:06,9,213.43,CASH,
TX-004203,STORE-0128,SKU-00796,2024-05-29 20:15:26,5,170.52,CARD,HOLIDAY10
TX-004204,STORE-0013,SKU-01203,2025-04-10 22:36:16,6,400.13,CASH,SPRING20
TX-004205,STORE-0008,SKU-02897,2024-07-25 11:38:00,1,364.08,CASH,
TX-004206,STORE-0162,SKU-02706,2023-12-23 06:00:33,5,384.74,CARD,
TX-004207,STORE-0045,SKU-01204,2023-11-29 08:38:07,6,452.54,CASH,
TX-004208,STORE-0031,SKU-02827,2023-04-10 08:33:31,2,299.6,ONLINE,HOLIDAY10
TX-004209,STORE-0199,SKU-01958,2025-11-17 05:41:25,7,309.19,CARD,
TX-004210,STORE-0002,SKU-02946,2024-05-08 01:55:35,4,362.36,CASH,HOLIDAY10
TX-004211,STORE-0008,SKU-00764,2024-03-21 14:13:42,5,342.21,ONLINE,HOLIDAY10
TX-004212,STORE-0170,SKU-02458,2023-05-15 05:30:52,3,435.56,ONLINE,
TX-004213,STORE-0193,SKU-02840,2025-05-31 01:42:49,5,386.25,CARD,HOLIDAY10
TX-004214,STORE-0088,SKU-02363,2024-01-29 11:00:16,4,64.63,CASH,
TX-004215,STORE-0141,SKU-02536,2024-03-22 17:34:14,6,464.54,CARD,
TX-004216,STORE-0008,SKU-00619,2024-09-26 02:58:04,2,343.13,ONLINE,SPRING20
TX-004217,STORE-0150,SKU-00813,2025-05-02 15:25:28,3,67.94,ONLINE,
TX-004218,STORE-0156,SKU-00822,2025-04-23 12:55:37,1,387.13,CARD,
TX-004219,STORE-0136,SKU-01359,2023-05-11 03:28:59,7,182.41,CARD,
TX-004220,STORE-0187,SKU-00816,2023-11-03 06:01:58,9,403.96,CASH,HOLIDAY10
TX-004221,STORE-0044,SKU-01578,2023-02-25 20:12:49,2,477.93,ONLINE,
TX-004222,STORE-0100,SKU-01075,2023-06-09 14:52:02,7,131.34,CARD,
TX-004223,STORE-0191,SKU-00965,2023-01-14 03:05:54,3,429.42,ONLINE,
TX-004224,STORE-0042,SKU-02131,2023-03-11 22:43:03,5,387.91,CARD,
TX-004225,STORE-0110,SKU-01694,2025-03-26 14:37:15,6,337.24,CASH,
TX-004226,STORE-0105,SKU-00358,2023-12-14 18:29:59,8,195.54,ONLINE,
TX-004227,STORE-0193,SKU-00160,2023-03-24 14:46:43,4,59.38,CASH,
TX-004228,STORE-0081,SKU-02892,2025-04-01 19:19:11,2,244.53,CASH,SPRING20
TX-004229,STORE-0107,SKU-00992,2024-10-14 00:16:08,3,57.3,ONLINE,
TX-004230,STORE-0143,SKU-00667,2025-04-21 03:57:33,8,252.57,CARD,
TX-004231,STORE-0010,SKU-00740,2025-07-19 07:27:07,7,411.05,CASH,HOLIDAY10
TX-004232,STORE-0073,SKU-01333,2025-11-03 14:42:19,6,498.83,CASH,
TX-004233,STORE-0038,SKU-01679,2025-05-27 13:14:27,5,103.01,ONLINE,SPRING20
TX-004234,STORE-0140,SKU-01211,2023-03-27 18:45:45,5,107.89,ONLINE,
TX-004235,STORE-0092,SKU-02119,2024-01-02 18:23:43,1,406.39,ONLINE,
