return_id,order_id,sku_id,return_date,return_reason,refund_amount,condition
RET-004139,ORD-004176,SKU-00324,2024-05-12 20:41:38,SIZE_ISSUE,194.62,NEW
RET-004140,ORD-001910,SKU-02839,2024-05-20 05:12:16,NO_LONGER_NEEDED,194.62,USED
RET-004141,ORD-001379,SKU-02589,2024-02-27 22:34:27,DAMAGED,194.62,NEW
RET-004142,ORD-001967,SKU-02889,2023-03-27 00:28:03,NOT_AS_DESCRIBED,194.62,USED
RET-004143,ORD-004229,SKU-02099,2024-12-15 08:52:15,DAMAGED,194.62,NEW
RET-004144,ORD-002070,SKU-01021,2024-04-28 11:07:14,NO_LONGER_NEEDED,194.62,USED
RET-004145,ORD-000270,SKU-02864,2023-03-24 05:20:13,NOT_AS_DESCRIBED,194.62,NEW
RET-004146,ORD-004872,SKU-02224,2024-08-04 13:30:45,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004147,ORD-001933,SKU-01618,2023-09-11 14:31:44,NOT_AS_DESCRIBED,194.62,USED
RET-004148,ORD-002661,SKU-01788,2024-12-02 10:04:22,SIZE_ISSUE,194.62,NEW
RET-004149,ORD-001565,SKU-02753,2023-10-14 00:17:41,DAMAGED,194.62,DAMAGED
RET-004150,ORD-003534,SKU-01689,2025-10-22 12:30:12,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004151,ORD-001592,SKU-01211,2025-09-27 05:29:18,NOT_AS_DESCRIBED,194.62,NEW
RET-004152,ORD-002635,SKU-01498,2024-01-20 05:56:10,SIZE_ISSUE,194.62,DAMAGED
RET-004153,ORD-001037,SKU-02395,2024-06-17 05:05:51,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004154,ORD-003378,SKU-02594,2024-01-19 10:24:40,SIZE_ISSUE,194.62,NEW
RET-004155,ORD-003684,SKU-02174,2023-07-31 03:06:39,SIZE_ISSUE,194.62,USED
RET-004156,ORD-001496,SKU-00405,2025-07-23 13:45:59,SIZE_ISSUE,194.62,USED
RET-004157,ORD-003724,SKU-00411,2024-01-07 07:45:41,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004158,ORD-004786,SKU-02166,2025-08-24 19:42:38,DAMAGED,194.62,NEW
RET-004159,ORD-003190,SKU-01757,2025-11-07 23:18:17,SIZE_ISSUE,194.62,USED
RET-004160,ORD-002673,SKU-01943,2023-05-31 16:49:56,DAMAGED,194.62,USED
RET-004161,ORD-004525,SKU-01647,2025-02-19 18:44:48,SIZE_ISSUE,194.62,USED
RET-004162,ORD-004881,SKU-00412,2024-07-04 07:59:51,SIZE_ISSUE,194.62,NEW
RET-004163,ORD-002750,SKU-00723,2023-12-23 09:34:57,NOT_AS_DESCRIBED,194.62,NEW
RET-004164,ORD-002512,SKU-02268,2024-03-22 21:16:05,NOT_AS_DESCRIBED,194.62,NEW
RET-004165,ORD-003506,SKU-01961,2023-06-22 19:26:57,DAMAGED,194.62,DAMAGED
RET-004166,ORD-002718,SKU-00913,2023-08-15 20:22:45,NO_LONGER_NEEDED,194.62,NEW
RET-004167,ORD-004541,SKU-00089,2023-06-06 04:18:14,DAMAGED,194.62,DAMAGED
RET-004168,ORD-003934,SKU-01505,2023-06-26 08:42:01,NOT_AS_DESCRIBED,194.62,NEW
RET-004169,ORD-001733,SKU-02715,2023-11-28 14:12:36,SIZE_ISSUE,194.62,DAMAGED
RET-004170,ORD-000368,SKU-02731,2025-06-23 18:54:29,NOT_AS_DESCRIBED,194.62,NEW
RET-004171,ORD-004589,SKU-01795,2025-03-06 06:10:20,NO_LONGER_NEEDED,194.62,USED
RET-004172,ORD-004318,SKU-00315,2024-10-12 18:38:10,SIZE_ISSUE,194.62,NEW
RET-004173,ORD-004845,SKU-01704,2025-11-30 13:08:52,SIZE_ISSUE,194.62,USED
RET-004174,ORD-002798,SKU-01159,2023-05-29 22:52:31,SIZE_ISSUE,194.62,NEW
RET-004175,ORD-000890,SKU-00214,2024-08-07 21:16:25,SIZE_ISSUE,194.62,USED
RET-004176,ORD-001874,SKU-02267,2024-01-25 08:09:26,NOT_AS_DESCRIBED,194.62,NEW
RET-004177,ORD-003973,SKU-02564,2023-04-20 19:09:26,DAMAGED,194.62,NEW
RET-004178,ORD-001140,SKU-00167,2025-08-04 21:49:05,DAMAGED,194.62,DAMAGED
RET-004179,ORD-003630,SKU-02398,2023-12-15 01:58:39,DAMAGED,194.62,DAMAGED
RET-004180,ORD-002116,SKU-00202,2025-03-31 05:09:13,DAMAGED,194.62,DAMAGED
RET-004181,ORD-004180,SKU-00873,2023-08-16 08:19:43,SIZE_ISSUE,194.62,USED
RET-004182,ORD-003358,SKU-02000,2025-06-12 08:16:16,SIZE_ISSUE,194.62,USED
RET-004183,ORD-003821,SKU-00152,2024-08-05 05:35:06,DAMAGED,194.62,NEW
RET-004184,ORD-001013,SKU-00435,2024-01-19 01:13:13,DAMAGED,194.62,DAMAGED
RET-004185,ORD-002791,SKU-02785,2023-01-30 07:38:32,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004186,ORD-003393,SKU-00412,2024-10-06 16:22:57,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004187,ORD-001151,SKU-01338,2023-04-11 18:04:21,SIZE_ISSUE,194.62,USED
RET-004188,ORD-001784,SKU-00092,2024-05-06 21:35:51,SIZE_ISSUE,194.62,NEW
RET-004189,ORD-001773,SKU-01231,2024-12-16 11:13:40,NO_LONGER_NEEDED,194.62,NEW
RET-004190,ORD-002276,SKU-02377,2025-11-12 09:54:31,NO_LONGER_NEEDED,194.62,NEW
RET-004191,ORD-003795,SKU-00411,2024-10-07 22:45:14,NO_LONGER_NEEDED,194.62,NEW
RET-004192,ORD-002111,SKU-00544,2023-01-23 16:51:30,NOT_AS_DESCRIBED,194.62,NEW
RET-004193,ORD-000137,SKU-01359,2023-06-28 21:24:28,SIZE_ISSUE,194.62,NEW
RET-004194,ORD-004991,SKU-01135,2024-03-11 14:29:53,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004195,ORD-003075,SKU-00644,2024-11-04 06:31:56,NO_LONGER_NEEDED,194.62,USED
RET-004196,ORD-000648,SKU-02943,2024-07-20 13:27:05,DAMAGED,194.62,DAMAGED
RET-004197,ORD-001535,SKU-01484,2023-03-13 21:33:15,DAMAGED,194.62,DAMAGED
RET-004198,ORD-000005,SKU-02958,2025-04-24 20:29:23,SIZE_ISSUE,194.62,USED
RET-004199,ORD-001476,SKU-02103,2025-02-22 09:07:36,NO_LONGER_NEEDED,194.62,NEW
RET-004200,ORD-002183,SKU-00579,2024-04-18 03:04:22,NO_LONGER_NEEDED,194.62,NEW
RET-004201,ORD-003076,SKU-00728,2025-07-22 11:09:59,SIZE_ISSUE,194.62,USED
RET-004202,ORD-003016,SKU-00226,2024-06-26 00:33:23,SIZE_ISSUE,194.62,USED
RET-004203,ORD-003710,SKU-00981,2024-06-19 23:43:31,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004204,ORD-001527,SKU-01212,2025-08-06 22:19:34,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004205,ORD-003442,SKU-01689,2023-01-06 22:12:36,DAMAGED,194.62,USED
RET-004206,ORD-003727,SKU-00241,2024-12-13 03:32:41,NOT_AS_DESCRIBED,194.62,USED
RET-004207,ORD-000608,SKU-00412,2023-02-06 21:33:14,NOT_AS_DESCRIBED,194.62,USED
RET-004208,ORD-001430,SKU-00968,2023-08-01 14:31:08,NOT_AS_DESCRIBED,194.62,NEW
RET-004209,ORD-000126,SKU-01859,2024-10-24 07:15:02,SIZE_ISSUE,194.62,NEW
RET-004210,ORD-003300,SKU-02871,2025-03-09 09:02:54,NOT_AS_DESCRIBED,194.62,USED
RET-004211,ORD-000680,SKU-00167,2024-02-12 09:01:44,NOT_AS_DESCRIBED,194.62,NEW
RET-004212,ORD-002890,SKU-02662,2025-08-14 06:11:35,NO_LONGER_NEEDED,194.62,NEW
RET-004213,ORD-002229,SKU-00435,2023-10-18 13:12:22,NOT_AS_DESCRIBED,194.62,USED
RET-004214,ORD-000110,SKU-01318,2024-05-16 08:01:26,NO_LONGER_NEEDED,194.62,USED
RET-004215,ORD-000465,SKU-01317,2024-07-26 22:01:03,NO_LONGER_NEEDED,194.62,NEW
RET-004216,ORD-002776,SKU-01312,2023-03-27 15:04:13,NO_LONGER_NEEDED,194.62,USED
RET-004217,ORD-003790,SKU-00449,2023-10-28 09:32:47,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004218,ORD-002652,SKU-02879,2024-02-06 12:39:49,DAMAGED,194.62,USED
RET-004219,ORD-001288,SKU-01462,2024-07-07 14:43:23,SIZE_ISSUE,194.62,NEW
RET-004220,ORD-004116,SKU-00617,2023-09-28 11:11:06,DAMAGED,194.62,DAMAGED
RET-004221,ORD-001751,SKU-01797,2025-04-28 05:40:34,NOT_AS_DESCRIBED,194.62,USED
RET-004222,ORD-000695,SKU-01563,2024-06-30 05:08:43,SIZE_ISSUE,194.62,USED
RET-004223,ORD-004849,SKU-00874,2023-02-16 03:25:32,SIZE_ISSUE,194.62,DAMAGED
RET-004224,ORD-004455,SKU-01895,2025-07-19 06:01:12,DAMAGED,194.62,NEW
RET-004225,ORD-003809,SKU-02570,2023-03-01 18:15:43,NOT_AS_DESCRIBED,194.62,NEW
RET-004226,ORD-004281,SKU-00790,2023-08-03 14:45:26,NO_LONGER_NEEDED,194.62,NEW
RET-004227,ORD-002292,SKU-01559,2025-02-13 20:20:25,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004228,ORD-001905,SKU-02497,2025-05-27 00:20:52,SIZE_ISSUE,194.62,USED
RET-004229,ORD-004604,SKU-00715,2025-11-22 09:04:20,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004230,ORD-001247,SKU-00913,2023-12-16 20:28:26,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004231,ORD-001671,SKU-00104,2023-06-29 15:04:59,NOT_AS_DESCRIBED,194.62,NEW
RET-004232,ORD-001703,SKU-00802,2025-10-21 20:44:06,NOT_AS_DESCRIBED,194.62,USED
RET-004233,ORD-000060,SKU-02237,2023-05-08 14:18:23,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004234,ORD-000916,SKU-01715,2025-03-02 04:11:46,SIZE_ISSUE,194.62,USED
RET-004235,ORD-002031,SKU-01177,2025-08-07 05:27:37,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004236,ORD-002704,SKU-02393,2025-01-30 04:45:52,NOT_AS_DESCRIBED,194.62,NEW
RET-004237,ORD-004772,SKU-01086,2025-05-25 22:41:35,DAMAGED,194.62,DAMAGED
RET-004238,ORD-003744,SKU-01404,2025-10-25 01:25:04,NO_LONGER_NEEDED,194.62,NEW
RET-004239,ORD-002488,SKU-00514,2025-05-21 14:00:06,NOT_AS_DESCRIBED,194.62,USED
RET-004240,ORD-002310,SKU-00912,2023-03-10 04:37:25,SIZE_ISSUE,194.62,USED
RET-004241,ORD-004789,SKU-00031,2025-07-07 18:43:06,DAMAGED,194.62,DAMAGED
RET-004242,ORD-002040,SKU-02388,2024-12-27 13:54:29,DAMAGED,194.62,USED
RET-004243,ORD-003966,SKU-02492,2024-12-23 07:03:57,DAMAGED,194.62,DAMAGED
RET-004244,ORD-001005,SKU-02460,2024-02-05 19:29:17,DAMAGED,194.62,NEW
RET-004245,ORD-001932,SKU-01068,2025-08-24 03:12:28,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004246,ORD-000529,SKU-02436,2025-09-19 08:22:55,DAMAGED,194.62,NEW
RET-004247,ORD-003699,SKU-01597,2025-02-23 01:23:10,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004248,ORD-003644,SKU-00052,2024-03-15 05:59:17,SIZE_ISSUE,194.62,NEW
RET-004249,ORD-001291,SKU-02983,2024-08-25 10:30:41,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004250,ORD-003986,SKU-00450,2023-11-01 11:22:06,DAMAGED,194.62,USED
RET-004251,ORD-000607,SKU-01119,2025-08-26 23:02:40,NOT_AS_DESCRIBED,194.62,NEW
RET-004252,ORD-004340,SKU-02838,2024-11-15 03:30:41,SIZE_ISSUE,194.62,USED
RET-004253,ORD-002442,SKU-02545,2024-05-21 13:50:40,SIZE_ISSUE,194.62,NEW
RET-004254,ORD-002885,SKU-01587,2025-07-26 19:28:59,DAMAGED,194.62,DAMAGED
RET-004255,ORD-001276,SKU-02027,2024-02-12 12:23:02,DAMAGED,194.62,DAMAGED
RET-004256,ORD-001727,SKU-00903,2025-03-31 05:36:55,NOT_AS_DESCRIBED,194.62,NEW
RET-004257,ORD-000681,SKU-01816,2025-04-27 21:58:54,NOT_AS_DESCRIBED,194.62,USED
RET-004258,ORD-000327,SKU-02702,2023-10-06 17:22:51,NO_LONGER_NEEDED,194.62,NEW
RET-004259,ORD-001026,SKU-01419,2023-04-21 13:34:15,NO_LONGER_NEEDED,194.62,NEW
RET-004260,ORD-001710,SKU-00076,2024-02-19 18:16:51,SIZE_ISSUE,194.62,DAMAGED
RET-004261,ORD-003422,SKU-00321,2023-03-20 07:07:55,DAMAGED,194.62,NEW
RET-004262,ORD-003792,SKU-02645,2025-03-01 18:52:01,NOT_AS_DESCRIBED,194.62,USED
RET-004263,ORD-004371,SKU-02780,2025-03-04 10:24:23,SIZE_ISSUE,194.62,NEW
RET-004264,ORD-000906,SKU-01644,2025-04-27 20:36:13,SIZE_ISSUE,194.62,DAMAGED
RET-004265,ORD-004994,SKU-02477,2025-07-18 02:38:37,NOT_AS_DESCRIBED,194.62,NEW
RET-004266,ORD-001721,SKU-01521,2023-02-20 18:59:16,SIZE_ISSUE,194.62,NEW
RET-004267,ORD-003757,SKU-01016,2023-11-26 21:46:07,SIZE_ISSUE,194.62,NEW
RET-004268,ORD-000867,SKU-01899,2023-10-14 03:11:53,NOT_AS_DESCRIBED,194.62,NEW
RET-004269,ORD-002989,SKU-02401,2024-02-21 06:28:44,NO_LONGER_NEEDED,194.62,USED
RET-004270,ORD-004350,SKU-00098,2025-07-02 04:42:55,NO_LONGER_NEEDED,194.62,NEW
RET-004271,ORD-000309,SKU-01510,2024-09-02 00:31:04,DAMAGED,194.62,DAMAGED
RET-004272,ORD-002465,SKU-02723,2025-01-05 08:16:49,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004273,ORD-000369,SKU-00069,2025-06-28 06:25:32,DAMAGED,194.62,NEW
RET-004274,ORD-002773,SKU-01846,2023-12-30 11:51:44,DAMAGED,194.62,DAMAGED
RET-004275,ORD-003931,SKU-00225,2025-02-27 16:44:06,DAMAGED,194.62,NEW
RET-004276,ORD-001184,SKU-02046,2024-01-05 00:07:52,NO_LONGER_NEEDED,194.62,NEW
RET-004277,ORD-000779,SKU-01413,2025-11-30 08:26:18,NO_LONGER_NEEDED,194.62,USED
RET-004278,ORD-004469,SKU-02631,2024-08-01 10:24:47,DAMAGED,194.62,DAMAGED
RET-004279,ORD-004355,SKU-02376,2025-02-05 08:02:43,NO_LONGER_NEEDED,194.62,NEW
RET-004280,ORD-001431,SKU-00227,2024-08-11 06:16:41,NOT_AS_DESCRIBED,194.62,USED
RET-004281,ORD-003574,SKU-01779,2024-09-17 22:42:06,NO_LONGER_NEEDED,194.62,NEW
RET-004282,ORD-000083,SKU-01449,2025-05-09 11:31:58,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004283,ORD-001673,SKU-02792,2023-02-05 08:12:51,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004284,ORD-001171,SKU-02001,2023-01-22 21:30:50,SIZE_ISSUE,194.62,USED
RET-004285,ORD-003990,SKU-02206,2025-02-04 18:22:43,SIZE_ISSUE,194.62,USED
RET-004286,ORD-001130,SKU-00435,2025-10-30 03:34:11,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004287,ORD-002113,SKU-01077,2025-04-02 01:56:44,NO_LONGER_NEEDED,194.62,NEW
RET-004288,ORD-004366,SKU-00907,2024-07-11 03:28:07,DAMAGED,194.62,NEW
RET-004289,ORD-003615,SKU-00714,2025-01-05 18:58:14,DAMAGED,194.62,DAMAGED
RET-004290,ORD-002772,SKU-00022,2024-02-21 17:07:50,NOT_AS_DESCRIBED,194.62,NEW
RET-004291,ORD-002609,SKU-00069,2024-11-24 22:04:18,NO_LONGER_NEEDED,194.62,USED
RET-004292,ORD-001975,SKU-00963,2024-03-15 02:04:13,NO_LONGER_NEEDED,194.62,NEW
RET-004293,ORD-002221,SKU-00112,2024-05-18 21:43:02,NO_LONGER_NEEDED,194.62,NEW
RET-004294,ORD-004813,SKU-00839,2023-03-07 10:59:14,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004295,ORD-002773,SKU-01669,2024-11-09 00:06:52,SIZE_ISSUE,194.62,DAMAGED
RET-004296,ORD-000788,SKU-02792,2025-05-29 00:58:49,SIZE_ISSUE,194.62,NEW
RET-004297,ORD-001937,SKU-00409,2025-04-02 21:10:27,NOT_AS_DESCRIBED,194.62,USED
RET-004298,ORD-003479,SKU-01224,2025-06-25 01:27:21,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004299,ORD-003277,SKU-01311,2023-07-04 12:16:45,SIZE_ISSUE,194.62,NEW
RET-004300,ORD-004949,SKU-02152,2023-02-22 06:05:41,SIZE_ISSUE,194.62,USED
RET-004301,ORD-002618,SKU-00666,2024-05-17 12:28:21,DAMAGED,194.62,NEW
RET-004302,ORD-001809,SKU-02898,2024-02-12 17:54:36,NOT_AS_DESCRIBED,194.62,NEW
RET-004303,ORD-000873,SKU-02112,2024-06-29 02:30:48,DAMAGED,194.62,USED
RET-004304,ORD-000159,SKU-00560,2024-05-06 07:32:13,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004305,ORD-000290,SKU-02454,2023-08-07 23:19:01,DAMAGED,194.62,NEW
RET-004306,ORD-002642,SKU-00626,2025-03-21 10:04:45,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004307,ORD-003498,SKU-02477,2025-02-28 00:19:31,NOT_AS_DESCRIBED,194.62,NEW
RET-004308,ORD-003933,SKU-00539,2024-07-23 23:50:27,DAMAGED,194.62,USED
RET-004309,ORD-004311,SKU-02061,2025-06-28 02:14:57,NOT_AS_DESCRIBED,194.62,USED
RET-004310,ORD-001380,SKU-02067,2023-08-24 04:05:09,NO_LONGER_NEEDED,194.62,NEW
RET-004311,ORD-003589,SKU-02741,2023-02-04 13:23:02,DAMAGED,194.62,DAMAGED
RET-004312,ORD-001729,SKU-00543,2024-07-11 01:12:36,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004313,ORD-000645,SKU-00637,2024-07-14 08:28:11,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004314,ORD-000932,SKU-01229,2025-01-24 22:20:59,DAMAGED,194.62,DAMAGED
RET-004315,ORD-001114,SKU-01845,2023-03-05 06:40:10,NOT_AS_DESCRIBED,194.62,NEW
RET-004316,ORD-000126,SKU-02730,2024-07-06 01:02:31,DAMAGED,194.62,NEW
RET-004317,ORD-000868,SKU-02284,2025-03-27 23:53:04,NO_LONGER_NEEDED,194.62,USED
RET-004318,ORD-003021,SKU-02002,2023-04-19 07:40:00,SIZE_ISSUE,194.62,NEW
RET-004319,ORD-000410,SKU-00325,2023-08-15 05:40:57,SIZE_ISSUE,194.62,NEW
RET-004320,ORD-002652,SKU-00190,2023-06-06 19:58:54,DAMAGED,194.62,NEW
RET-004321,ORD-002038,SKU-00655,2023-06-06 17:39:55,DAMAGED,194.62,NEW
RET-004322,ORD-004510,SKU-00404,2023-12-28 01:24:21,DAMAGED,194.62,NEW
RET-004323,ORD-003439,SKU-00857,2024-12-17 10:25:11,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004324,ORD-003876,SKU-02496,2024-02-17 05:29:50,NOT_AS_DESCRIBED,194.62,NEW
RET-004325,ORD-002156,SKU-00252,2024-11-21 17:39:15,SIZE_ISSUE,194.62,DAMAGED
RET-004326,ORD-003536,SKU-00637,2025-08-08 01:48:26,NOT_AS_DESCRIBED,194.62,USED
RET-004327,ORD-000250,SKU-01255,2024-04-07 13:18:47,DAMAGED,194.62,USED
RET-004328,ORD-000169,SKU-02867,2023-06-15 17:56:04,DAMAGED,194.62,DAMAGED
RET-004329,ORD-000879,SKU-00384,2023-11-29 06:08:13,NO_LONGER_NEEDED,194.62,NEW
RET-004330,ORD-004107,SKU-01398,2024-11-22 01:51:55,DAMAGED,194.62,DAMAGED
RET-004331,ORD-000357,SKU-01336,2023-12-05 17:04:56,NOT_AS_DESCRIBED,194.62,NEW
RET-004332,ORD-000790,SKU-01589,2023-05-07 09:50:08,DAMAGED,194.62,USED
RET-004333,ORD-003415,SKU-01202,2024-02-15 04:10:59,DAMAGED,194.62,USED
RET-004334,ORD-002609,SKU-00440,2024-08-02 09:59:37,NO_LONGER_NEEDED,194.62,NEW
RET-004335,ORD-000014,SKU-00346,2023-02-17 15:46:48,SIZE_ISSUE,194.62,USED
RET-004336,ORD-003758,SKU-02270,2023-06-05 19:57:35,NOT_AS_DESCRIBED,194.62,USED
RET-004337,ORD-002542,SKU-01113,2023-05-26 05:47:46,NO_LONGER_NEEDED,194.62,NEW
RET-004338,ORD-003252,SKU-01735,2024-10-03 17:38:05,SIZE_ISSUE,194.62,NEW
RET-004339,ORD-004127,SKU-01423,2023-08-26 04:59:02,SIZE_ISSUE,194.62,DAMAGED
RET-004340,ORD-000158,SKU-01585,2023-09-20 14:59:00,NO_LONGER_NEEDED,194.62,USED
RET-004341,ORD-003901,SKU-02124,2023-04-26 06:57:12,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004342,ORD-002115,SKU-01298,2023-09-14 17:51:31,NO_LONGER_NEEDED,194.62,NEW
RET-004343,ORD-004128,SKU-01851,2024-08-09 08:46:40,SIZE_ISSUE,194.62,DAMAGED
RET-004344,ORD-004178,SKU-01300,2023-03-10 01:00:58,SIZE_ISSUE,194.62,USED
RET-004345,ORD-001328,SKU-02505,2025-09-23 08:42:05,NO_LONGER_NEEDED,194.62,USED
RET-004346,ORD-004878,SKU-02116,2023-04-27 22:04:36,SIZE_ISSUE,194.62,DAMAGED
RET-004347,ORD-003356,SKU-00096,2024-02-09 21:43:35,SIZE_ISSUE,194.62,USED
RET-004348,ORD-003755,SKU-01128,2025-01-03 01:21:06,NO_LONGER_NEEDED,194.62,NEW
RET-004349,ORD-004258,SKU-02010,2023-06-11 06:24:52,NO_LONGER_NEEDED,194.62,USED
RET-004350,ORD-001386,SKU-00207,2025-04-24 04:49:45,DAMAGED,194.62,NEW
RET-004351,ORD-000395,SKU-02237,2024-02-23 02:10:35,SIZE_ISSUE,194.62,DAMAGED
RET-004352,ORD-000072,SKU-02608,2024-02-24 05:56:45,SIZE_ISSUE,194.62,USED
RET-004353,ORD-004902,SKU-01322,2024-10-20 01:03:20,SIZE_ISSUE,194.62,USED
RET-004354,ORD-001759,SKU-02480,2025-11-14 18:32:53,DAMAGED,194.62,DAMAGED
RET-004355,ORD-004309,SKU-00442,2025-11-14 02:31:36,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004356,ORD-001305,SKU-00876,2023-05-01 00:50:56,DAMAGED,194.62,NEW
RET-004357,ORD-002637,SKU-02347,2023-07-03 00:51:30,DAMAGED,194.62,USED
RET-004358,ORD-003502,SKU-01280,2025-02-26 06:36:03,SIZE_ISSUE,194.62,USED
RET-004359,ORD-003916,SKU-00201,2024-10-26 03:14:17,NO_LONGER_NEEDED,194.62,NEW
RET-004360,ORD-003170,SKU-01498,2023-04-17 09:34:18,NOT_AS_DESCRIBED,194.62,USED
RET-004361,ORD-004944,SKU-00208,2025-07-28 10:34:25,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004362,ORD-003070,SKU-02593,2024-07-31 01:43:06,NO_LONGER_NEEDED,194.62,NEW
RET-004363,ORD-004314,SKU-01825,2024-07-19 22:42:38,DAMAGED,194.62,DAMAGED
RET-004364,ORD-000029,SKU-00437,2025-09-22 01:03:04,NOT_AS_DESCRIBED,194.62,USED
RET-004365,ORD-003000,SKU-00301,2025-05-30 07:24:49,DAMAGED,194.62,NEW
RET-004366,ORD-004178,SKU-00460,2024-03-19 11:41:26,NOT_AS_DESCRIBED,194.62,USED
RET-004367,ORD-002774,SKU-02083,2023-01-07 03:37:48,DAMAGED,194.62,USED
RET-004368,ORD-002141,SKU-01594,2025-08-02 11:31:58,NOT_AS_DESCRIBED,194.62,USED
RET-004369,ORD-003468,SKU-01136,2025-07-28 22:09:24,DAMAGED,194.62,DAMAGED
RET-004370,ORD-002972,SKU-00333,2024-06-25 12:21:52,NOT_AS_DESCRIBED,194.62,NEW
RET-004371,ORD-003488,SKU-00122,2025-06-23 12:52:00,SIZE_ISSUE,194.62,DAMAGED
RET-004372,ORD-002435,SKU-01767,2025-03-30 17:40:29,NOT_AS_DESCRIBED,194.62,USED
RET-004373,ORD-004652,SKU-01128,2024-11-17 14:34:52,NOT_AS_DESCRIBED,194.62,USED
RET-004374,ORD-001039,SKU-02708,2024-08-14 13:38:50,DAMAGED,194.62,DAMAGED
RET-004375,ORD-004770,SKU-01341,2023-03-23 13:47:32,SIZE_ISSUE,194.62,NEW
RET-004376,ORD-000157,SKU-02321,2025-11-11 23:17:34,SIZE_ISSUE,194.62,DAMAGED
RET-004377,ORD-002249,SKU-00253,2025-11-13 17:47:43,DAMAGED,194.62,USED
RET-004378,ORD-003930,SKU-02588,2025-02-02 19:19:52,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004379,ORD-002576,SKU-02396,2023-11-26 17:04:01,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004380,ORD-001928,SKU-02081,2025-04-18 00:20:57,NO_LONGER_NEEDED,194.62,NEW
RET-004381,ORD-001364,SKU-01759,2023-10-14 10:22:41,NO_LONGER_NEEDED,194.62,NEW
RET-004382,ORD-002221,SKU-00915,2024-10-05 16:22:18,SIZE_ISSUE,194.62,USED
RET-004383,ORD-001523,SKU-00832,2023-12-04 18:42:38,DAMAGED,194.62,NEW
RET-004384,ORD-001913,SKU-01254,2024-01-30 21:22:36,SIZE_ISSUE,194.62,DAMAGED
RET-004385,ORD-003918,SKU-00131,2023-01-11 20:18:34,DAMAGED,194.62,DAMAGED
RET-004386,ORD-003836,SKU-00627,2023-04-16 22:11:00,NOT_AS_DESCRIBED,194.62,USED
RET-004387,ORD-004021,SKU-02404,2024-10-13 14:36:34,NO_LONGER_NEEDED,194.62,DAMAGED
RET-004388,ORD-004230,SKU-01089,2025-08-22 01:43:38,DAMAGED,194.62,NEW
RET-004389,ORD-002598,SKU-01951,2025-03-28 04:37:12,NO_LONGER_NEEDED,194.62,USED
RET-004390,ORD-002808,SKU-01153,2024-02-17 02:55:15,NO_LONGER_NEEDED,194.62,NEW
RET-004391,ORD-002134,SKU-02999,2024-09-17 19:17:34,SIZE_ISSUE,194.62,NEW
RET-004392,ORD-002776,SKU-02174,2024-06-03 14:37:41,NOT_AS_DESCRIBED,194.62,USED
RET-004393,ORD-004994,SKU-00799,2025-02-10 20:28:09,SIZE_ISSUE,194.62,DAMAGED
RET-004394,ORD-003739,SKU-00189,2025-03-29 01:14:28,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-004395,ORD-003341,SKU-02155,2024-01-07 16:15:36,NO_LONGER_NEEDED,194.62,NEW
RET-004396,ORD-002031,SKU-01929,2024-09-25 20:56:57,DAMAGED,194.62,USED
RET-004397,ORD-004754,SKU-01318,2024-09-14 07:45:35,NO_LONGER_NEEDED,194.62,USED
RET-004398,ORD-004554,SKU-01666,2025-04-09 14:40:28,DAMAGED,194.62,DAMAGED
RET-004399,ORD-003573,SKU-01884,2025-03-26 14:24:34,DAMAGED,194.62,NEW
