sku_id,sku_name,category,subcategory,unit_of_measure,standard_cost,list_price,active_flag
SKU-04142,Product 4142,Apparel,Premium,PACK,63.71,334.73,True
SKU-04143,Product 4143,Apparel,Standard,EA,74.41,387.73,True
SKU-04144,Product 4144,Electronics,Premium,BOX,160.76,96.59,True
SKU-04145,Product 4145,Electronics,Budget,EA,10.36,428.47,True
SKU-04146,Product 4146,Tools,Premium,BOX,108.39,227.17,True
SKU-04147,Product 4147,Home,Standard,PACK,161.09,33.06,True
SKU-04148,Product 4148,Apparel,Budget,PACK,159.69,440.06,True
SKU-04149,Product 4149,Apparel,Budget,EA,24.99,284.35,True
SKU-04150,Product 4150,Tools,Standard,PACK,169.13,103.17,True
SKU-04151,Product 4151,Apparel,Budget,PACK,16.38,162.14,True
SKU-04152,Product 4152,Electronics,Standard,EA,184.89,286.84,True
SKU-04153,Product 4153,Apparel,Premium,EA,44.04,190.22,True
SKU-04154,Product 4154,Home,Premium,EA,23.93,120.52,True
SKU-04155,Product 4155,Electronics,Budget,BOX,15.72,242.26,False
SKU-04156,Product 4156,Tools,Standard,EA,69.34,96.6,False
SKU-04157,Product 4157,Tools,Standard,BOX,70.37,126.46,True
SKU-04158,Product 4158,Apparel,Premium,BOX,105.7,414.23,True
SKU-04159,Product 4159,Electronics,Premium,BOX,146.86,118.13,True
SKU-04160,Product 4160,Electronics,Budget,EA,102.44,349.21,False
SKU-04161,Product 4161,Electronics,Standard,BOX,195.81,128.98,True
SKU-04162,Product 4162,Apparel,Budget,PACK,42.85,110.14,False
SKU-04163,Product 4163,Apparel,Budget,EA,42.9,129.32,True
SKU-04164,Product 4164,Tools,Budget,EA,141.28,236.81,False
SKU-04165,Product 4165,Home,Standard,BOX,63.52,77.41,True
SKU-04166,Product 4166,Electronics,Premium,EA,35.15,57.77,True
SKU-04167,Product 4167,Apparel,Standard,BOX,158.7,379.59,True
SKU-04168,Product 4168,Apparel,Standard,EA,46.02,16.53,True
SKU-04169,Product 4169,Home,Standard,BOX,150.03,195.81,True
SKU-04170,Product 4170,Apparel,Budget,EA,42.13,201.04,True
SKU-04171,Product 4171,Apparel,Budget,EA,187.94,447.06,True
SKU-04172,Product 4172,Apparel,Standard,BOX,59.73,388.37,True
SKU-04173,Product 4173,Electronics,Budget,PACK,150.2,257.78,True
SKU-04174,Product 4174,Home,Budget,EA,168.45,242.51,True
SKU-04175,Product 4175,Tools,Premium,PACK,25.4,284.97,False
SKU-04176,Product 4176,Home,Standard,PACK,14.54,182.12,True
SKU-04177,Product 4177,Home,Standard,EA,120.07,351.88,True
SKU-04178,Product 4178,Tools,Budget,EA,124.4,344.61,True
SKU-04179,Product 4179,Tools,Standard,BOX,124.93,289.45,True
SKU-04180,Product 4180,Apparel,Standard,BOX,91.78,33.56,True
SKU-04181,Product 4181,Apparel,Standard,PACK,187.01,67.78,True
SKU-04182,Product 4182,Apparel,Standard,BOX,138.73,24.44,True
SKU-04183,Product 4183,Electronics,Budget,BOX,15.77,360.67,True
SKU-04184,Product 4184,Electronics,Premium,BOX,157.22,241.41,True
SKU-04185,Product 4185,Home,Budget,BOX,55.82,477.72,True
SKU-04186,Product 4186,Electronics,Premium,EA,144.88,476.4,False
SKU-04187,Product 4187,Electronics,Standard,BOX,12.78,400.09,True
SKU-04188,Product 4188,Tools,Standard,PACK,153.57,224.31,True
SKU-04189,Product 4189,Apparel,Standard,EA,109.01,161.59,False
SKU-04190,Product 4190,Tools,Standard,EA,144.43,104.48,True
SKU-04191,Product 4191,Apparel,Standard,PACK,99.36,120.08,True
SKU-04192,Product 4192,Home,Standard,EA,160.42,495.21,False
SKU-04193,Product 4193,Tools,Standard,EA,189.46,267.52,False
SKU-04194,Product 4194,Apparel,Premium,PACK,148.75,11.07,True
SKU-04195,Product 4195,Tools,Budget,BOX,149.09,26.93,True
SKU-04196,Product 4196,Tools,Standard,EA,44.12,232.09,True
SKU-04197,Product 4197,Apparel,Standard,BOX,71.54,224.52,True
SKU-04198,Product 4198,Electronics,Standard,PACK,25.88,205.75,True
SKU-04199,Product 4199,Tools,Premium,EA,106.95,412.68,True
SKU-04200,Product 4200,Home,Standard,BOX,89.87,353.06,True
SKU-04201,Product 4201,Electronics,Budget,PACK,59.65,58.17,True
SKU-04202,Product 4202,Tools,Premium,EA,14.77,184.53,True
SKU-04203,Product 4203,Home,Premium,EA,186.35,300.36,True
SKU-04204,Product 4204,Home,Standard,BOX,121.48,194.33,True
SKU-04205,Product 4205,Apparel,Premium,EA,65.67,108.11,True
SKU-04206,Product 4206,Electronics,Standard,BOX,70.2,315.89,True
SKU-04207,Product 4207,Electronics,Budget,BOX,79.69,303.11,True
SKU-04208,Product 4208,Apparel,Budget,EA,162.51,487.43,True
SKU-04209,Product 4209,Tools,Premium,PACK,42.88,282.73,True
SKU-04210,Product 4210,Tools,Premium,EA,171.44,437.78,True
SKU-04211,Product 4211,Home,Standard,PACK,62.97,474.85,True
SKU-04212,Product 4212,Home,Premium,BOX,174.34,220.22,True
SKU-04213,Product 4213,Home,Budget,BOX,179.28,31.18,True
SKU-04214,Product 4214,Home,Premium,EA,139.64,76.03,True
SKU-04215,Product 4215,Apparel,Budget,EA,179.05,254.47,True
SKU-04216,Product 4216,Tools,Standard,EA,149.67,447.01,True
SKU-04217,Product 4217,Home,Budget,BOX,29.76,328.8,True
SKU-04218,Product 4218,Electronics,Premium,EA,191.28,104.73,True
SKU-04219,Product 4219,Home,Budget,PACK,38.83,352.02,False
SKU-04220,Product 4220,Home,Budget,PACK,99.43,447.64,False
SKU-04221,Product 4221,Tools,Premium,BOX,77.31,19.96,True
SKU-04222,Product 4222,Home,Standard,BOX,70.28,125.19,True
SKU-04223,Product 4223,Apparel,Budget,EA,156.94,80.82,True
SKU-04224,Product 4224,Tools,Premium,EA,58.9,393.13,True
SKU-04225,Product 4225,Tools,Budget,PACK,108.0,446.28,True
SKU-04226,Product 4226,Home,Budget,PACK,67.99,279.51,True
SKU-04227,Product 4227,Apparel,Budget,BOX,178.8,424.86,True
SKU-04228,Product 4228,Tools,Standard,EA,31.87,330.18,True
SKU-04229,Product 4229,Electronics,Budget,EA,35.92,330.07,True
SKU-04230,Product 4230,Home,Premium,EA,23.13,291.96,True
SKU-04231,Product 4231,Tools,Premium,EA,151.8,29.76,True
SKU-04232,Product 4232,Home,Budget,PACK,33.14,468.8,True
SKU-04233,Product 4233,Electronics,Standard,EA,107.09,181.11,True
SKU-04234,Product 4234,Home,Premium,PACK,153.59,402.28,True
SKU-04235,Product 4235,Home,Standard,BOX,23.99,405.94,True
SKU-04236,Product 4236,Apparel,Standard,EA,186.16,483.05,True
SKU-04237,Product 4237,Apparel,Premium,PACK,57.52,166.72,True
SKU-04238,Product 4238,Electronics,Premium,PACK,158.67,498.71,True
SKU-04239,Product 4239,Apparel,Standard,PACK,158.92,153.78,True
SKU-04240,Product 4240,Tools,Budget,EA,70.32,228.43,True
SKU-04241,Product 4241,Apparel,Standard,PACK,110.57,354.59,True
SKU-04242,Product 4242,Tools,Premium,PACK,126.54,81.72,True
SKU-04243,Product 4243,Electronics,Standard,BOX,83.7,136.85,True
SKU-04244,Product 4244,Electronics,Premium,EA,72.22,365.42,True
SKU-04245,Product 4245,Home,Budget,PACK,170.57,487.32,True
SKU-04246,Product 4246,Tools,Budget,PACK,41.18,367.74,True
SKU-04247,Product 4247,Home,Budget,EA,159.19,431.84,True
SKU-04248,Product 4248,Home,Budget,EA,41.54,23.56,True
SKU-04249,Product 4249,Home,Budget,PACK,140.32,290.63,True
SKU-04250,Product 4250,Tools,Premium,EA,58.24,457.48,True
SKU-04251,Product 4251,Apparel,Standard,EA,185.55,342.79,False
SKU-04252,Product 4252,Tools,Budget,EA,121.47,339.85,True
SKU-04253,Product 4253,Apparel,Premium,EA,107.17,105.5,True
SKU-04254,Product 4254,Tools,Standard,EA,59.74,431.26,True
SKU-04255,Product 4255,Electronics,Standard,PACK,102.22,433.2,True
SKU-04256,Product 4256,Electronics,Budget,PACK,14.11,308.93,True
SKU-04257,Product 4257,Apparel,Budget,BOX,29.53,216.18,True
SKU-04258,Product 4258,Home,Standard,BOX,59.71,413.02,True
SKU-04259,Product 4259,Home,Standard,EA,189.9,235.17,True
SKU-04260,Product 4260,Home,Premium,EA,94.11,412.19,True
SKU-04261,Product 4261,Home,Budget,PACK,80.68,245.03,True
SKU-04262,Product 4262,Tools,Standard,BOX,154.74,292.0,True
SKU-04263,Product 4263,Electronics,Standard,EA,139.04,375.27,False
SKU-04264,Product 4264,Tools,Budget,EA,133.13,136.17,False
SKU-04265,Product 4265,Tools,Premium,BOX,121.53,127.19,False
SKU-04266,Product 4266,Tools,Premium,BOX,26.86,335.58,True
SKU-04267,Product 4267,Apparel,Budget,EA,78.72,477.19,True
SKU-04268,Product 4268,Electronics,Premium,BOX,180.33,225.79,True
SKU-04269,Product 4269,Apparel,Premium,BOX,191.97,449.61,True
SKU-04270,Product 4270,Home,Premium,BOX,87.1,261.5,True
SKU-04271,Product 4271,Electronics,Standard,PACK,1.21,487.1,True
SKU-04272,Product 4272,Apparel,Standard,EA,100.37,397.06,True
SKU-04273,Product 4273,Apparel,Premium,BOX,46.21,430.48,True
SKU-04274,Product 4274,Tools,Budget,BOX,38.43,341.4,True
SKU-04275,Product 4275,Apparel,Budget,EA,57.47,434.9,True
SKU-04276,Product 4276,Apparel,Budget,PACK,25.4,298.44,False
SKU-04277,Product 4277,Home,Premium,EA,10.13,285.83,False
SKU-04278,Product 4278,Home,Budget,BOX,89.5,437.49,True
SKU-04279,Product 4279,Apparel,Standard,BOX,53.25,12.46,True
SKU-04280,Product 4280,Apparel,Budget,EA,51.98,242.0,True
SKU-04281,Product 4281,Apparel,Budget,PACK,45.09,435.69,True
SKU-04282,Product 4282,Tools,Standard,EA,99.83,102.09,True
SKU-04283,Product 4283,Tools,Standard,EA,146.91,479.21,False
SKU-04284,Product 4284,Tools,Premium,EA,131.72,371.6,True
SKU-04285,Product 4285,Home,Premium,PACK,195.21,382.4,True
SKU-04286,Product 4286,Electronics,Premium,EA,182.89,334.41,True
SKU-04287,Product 4287,Tools,Premium,EA,84.05,226.5,True
SKU-04288,Product 4288,Tools,Premium,EA,162.78,233.17,True
SKU-04289,Product 4289,Apparel,Standard,BOX,37.71,420.36,True
SKU-04290,Product 4290,Tools,Standard,PACK,43.25,73.87,True
SKU-04291,Product 4291,Electronics,Standard,BOX,140.48,263.42,False
SKU-04292,Product 4292,Home,Budget,BOX,44.13,158.42,True
SKU-04293,Product 4293,Tools,Budget,EA,90.79,492.24,True
SKU-04294,Product 4294,Home,Budget,BOX,65.09,6.83,True
SKU-04295,Product 4295,Tools,Premium,EA,47.3,36.52,False
SKU-04296,Product 4296,Home,Budget,EA,31.74,483.86,True
SKU-04297,Product 4297,Home,Premium,EA,122.76,274.18,True
SKU-04298,Product 4298,Tools,Premium,BOX,12.18,73.57,True
SKU-04299,Product 4299,Tools,Premium,PACK,140.81,227.08,True
SKU-04300,Product 4300,Home,Premium,EA,179.05,164.72,True
SKU-04301,Product 4301,Electronics,Budget,PACK,69.35,456.05,True
SKU-04302,Product 4302,Electronics,Standard,PACK,83.23,345.35,True
SKU-04303,Product 4303,Electronics,Premium,BOX,118.53,69.61,True
SKU-04304,Product 4304,Electronics,Budget,EA,133.58,270.54,True
SKU-04305,Product 4305,Tools,Premium,BOX,109.42,71.56,True
SKU-04306,Product 4306,Apparel,Premium,PACK,138.38,334.29,True
SKU-04307,Product 4307,Home,Standard,PACK,161.9,364.98,True
SKU-04308,Product 4308,Electronics,Premium,PACK,198.02,283.27,True
SKU-04309,Product 4309,Electronics,Standard,EA,79.16,483.15,True
SKU-04310,Product 4310,Apparel,Budget,EA,117.35,472.45,True
SKU-04311,Product 4311,Apparel,Premium,BOX,75.86,106.93,True
SKU-04312,Product 4312,Tools,Standard,PACK,48.35,5.16,True
SKU-04313,Product 4313,Home,Premium,EA,199.52,333.06,True
SKU-04314,Product 4314,Home,Premium,PACK,3.76,240.44,False
SKU-04315,Product 4315,Apparel,Premium,EA,13.88,170.66,True
SKU-04316,Product 4316,Apparel,Standard,BOX,117.03,458.86,True
SKU-04317,Product 4317,Apparel,Budget,PACK,142.26,489.36,True
SKU-04318,Product 4318,Tools,Standard,EA,146.04,465.64,True
SKU-04319,Product 4319,Home,Budget,BOX,140.96,252.6,True
SKU-04320,Product 4320,Apparel,Standard,BOX,157.93,353.16,True
SKU-04321,Product 4321,Electronics,Standard,EA,149.19,89.93,True
SKU-04322,Product 4322,Home,Budget,BOX,109.65,475.67,True
SKU-04323,Product 4323,Home,Budget,EA,94.55,145.42,True
SKU-04324,Product 4324,Electronics,Budget,PACK,144.33,100.41,True
SKU-04325,Product 4325,Electronics,Standard,BOX,146.73,34.78,True
SKU-04326,Product 4326,Home,Budget,PACK,67.18,277.43,True
SKU-04327,Product 4327,Home,Premium,EA,1.59,474.49,True
SKU-04328,Product 4328,Apparel,Premium,PACK,63.55,72.12,True
SKU-04329,Product 4329,Tools,Premium,BOX,107.41,64.81,True
SKU-04330,Product 4330,Tools,Premium,BOX,105.7,139.94,True
SKU-04331,Product 4331,Apparel,Budget,BOX,76.59,334.37,False
SKU-04332,Product 4332,Electronics,Budget,BOX,186.53,276.17,True
SKU-04333,Product 4333,Electronics,Premium,EA,95.79,52.62,False
SKU-04334,Product 4334,Electronics,Budget,PACK,28.67,223.94,True
SKU-04335,Product 4335,Electronics,Premium,EA,39.52,38.13,True
SKU-04336,Product 4336,Apparel,Standard,BOX,19.82,426.69,True
SKU-04337,Product 4337,Home,Budget,PACK,54.39,58.02,True
SKU-04338,Product 4338,Apparel,Standard,BOX,61.64,238.29,True
SKU-04339,Product 4339,Electronics,Budget,PACK,67.5,257.68,True
SKU-04340,Product 4340,Apparel,Budget,PACK,167.4,267.41,True
SKU-04341,Product 4341,Tools,Budget,BOX,153.33,306.53,True
SKU-04342,Product 4342,Tools,Standard,EA,99.73,352.28,True
SKU-04343,Product 4343,Electronics,Standard,BOX,89.43,7.16,True
SKU-04344,Product 4344,Apparel,Premium,PACK,76.24,20.3,True
SKU-04345,Product 4345,Tools,Standard,EA,3.7,307.72,True
SKU-04346,Product 4346,Home,Standard,EA,184.03,95.16,False
SKU-04347,Product 4347,Electronics,Premium,EA,59.01,416.76,True
SKU-04348,Product 4348,Apparel,Standard,EA,168.54,315.62,True
SKU-04349,Product 4349,Electronics,Standard,PACK,148.43,490.3,True
SKU-04350,Product 4350,Tools,Premium,PACK,23.77,365.36,True
SKU-04351,Product 4351,Home,Standard,BOX,63.33,49.9,True
SKU-04352,Product 4352,Tools,Premium,PACK,97.45,89.63,True
SKU-04353,Product 4353,Electronics,Budget,BOX,53.17,28.04,True
SKU-04354,Product 4354,Home,Budget,PACK,81.02,371.88,True
SKU-04355,Product 4355,Apparel,Standard,BOX,57.2,67.78,True
SKU-04356,Product 4356,Tools,Budget,EA,127.51,333.56,True
SKU-04357,Product 4357,Home,Standard,EA,72.77,279.92,True
SKU-04358,Product 4358,Electronics,Premium,PACK,69.91,318.48,True
SKU-04359,Product 4359,Apparel,Premium,EA,55.04,256.79,True
SKU-04360,Product 4360,Electronics,Premium,BOX,160.5,11.45,True
SKU-04361,Product 4361,Electronics,Budget,BOX,129.54,130.34,True
SKU-04362,Product 4362,Apparel,Premium,EA,144.47,443.07,True
SKU-04363,Product 4363,Home,Premium,EA,79.38,464.99,True
SKU-04364,Product 4364,Home,Standard,EA,168.06,53.12,False
SKU-04365,Product 4365,Apparel,Standard,PACK,83.86,476.55,True
SKU-04366,Product 4366,Apparel,Standard,BOX,36.12,336.91,True
SKU-04367,Product 4367,Electronics,Standard,PACK,102.62,461.67,True
SKU-04368,Product 4368,Electronics,Premium,PACK,89.54,203.58,True
SKU-04369,Product 4369,Tools,Standard,BOX,19.26,55.36,False
SKU-04370,Product 4370,Apparel,Budget,BOX,132.87,154.71,False
SKU-04371,Product 4371,Tools,Budget,BOX,162.59,346.39,True
SKU-04372,Product 4372,Apparel,Budget,PACK,71.88,398.63,True
SKU-04373,Product 4373,Tools,Standard,BOX,152.08,29.81,True
SKU-04374,Product 4374,Electronics,Premium,EA,117.58,246.04,True
SKU-04375,Product 4375,Electronics,Standard,BOX,55.33,36.86,True
SKU-04376,Product 4376,Home,Budget,PACK,69.45,432.49,False
SKU-04377,Product 4377,Tools,Standard,EA,189.28,240.79,True
SKU-04378,Product 4378,Apparel,Budget,EA,43.94,457.84,True
SKU-04379,Product 4379,Tools,Premium,PACK,31.23,43.9,True
SKU-04380,Product 4380,Electronics,Premium,PACK,16.06,168.58,True
SKU-04381,Product 4381,Home,Premium,BOX,175.24,339.89,True
SKU-04382,Product 4382,Tools,Premium,EA,134.75,150.33,True
SKU-04383,Product 4383,Electronics,Premium,BOX,24.22,421.57,True
SKU-04384,Product 4384,Apparel,Standard,EA,153.37,493.48,True
SKU-04385,Product 4385,Home,Premium,PACK,126.25,144.2,True
SKU-04386,Product 4386,Electronics,Standard,EA,197.26,183.73,True
SKU-04387,Product 4387,Apparel,Budget,EA,102.77,483.84,False
SKU-04388,Product 4388,Tools,Budget,EA,103.77,182.24,True
SKU-04389,Product 4389,Apparel,Premium,BOX,50.6,280.21,True
SKU-04390,Product 4390,Apparel,Standard,EA,38.99,385.77,True
SKU-04391,Product 4391,Apparel,Premium,BOX,146.97,221.98,True
SKU-04392,Product 4392,Home,Budget,EA,75.16,189.44,True
SKU-04393,Product 4393,Electronics,Standard,BOX,145.15,250.32,True
SKU-04394,Product 4394,Electronics,Budget,BOX,155.11,390.86,False
SKU-04395,Product 4395,Apparel,Standard,EA,180.75,159.52,True
SKU-04396,Product 4396,Tools,Budget,PACK,86.06,178.65,True
SKU-04397,Product 4397,Tools,Premium,PACK,20.07,98.62,True
SKU-04398,Product 4398,Electronics,Premium,EA,5.32,352.3,True
SKU-04399,Product 4399,Tools,Premium,EA,59.08,450.23,True
SKU-04400,Product 4400,Apparel,Budget,PACK,186.56,96.94,True
SKU-04401,Product 4401,Electronics,Budget,BOX,149.81,22.12,True
SKU-04402,Product 4402,Electronics,Budget,PACK,112.27,193.73,True
SKU-04403,Product 4403,Tools,Premium,PACK,48.68,208.03,True
SKU-04404,Product 4404,Electronics,Budget,PACK,142.85,324.7,True
SKU-04405,Product 4405,Home,Budget,BOX,148.43,47.37,True
SKU-04406,Product 4406,Apparel,Premium,PACK,46.86,411.64,True
SKU-04407,Product 4407,Home,Budget,EA,141.92,289.12,True
SKU-04408,Product 4408,Electronics,Standard,EA,24.93,275.26,True
SKU-04409,Product 4409,Tools,Budget,BOX,21.23,161.6,True
SKU-04410,Product 4410,Home,Premium,EA,11.99,185.81,True
SKU-04411,Product 4411,Home,Standard,BOX,162.23,32.44,True
SKU-04412,Product 4412,Home,Premium,PACK,54.85,378.11,True
SKU-04413,Product 4413,Tools,Premium,PACK,121.23,304.34,True
SKU-04414,Product 4414,Tools,Premium,EA,29.75,488.33,True
SKU-04415,Product 4415,Electronics,Standard,EA,89.04,180.01,True
SKU-04416,Product 4416,Tools,Standard,PACK,6.51,334.79,True
SKU-04417,Product 4417,Home,Premium,PACK,172.13,460.17,True
SKU-04418,Product 4418,Electronics,Budget,EA,108.41,357.28,True
SKU-04419,Product 4419,Tools,Standard,BOX,178.21,24.95,False
SKU-04420,Product 4420,Apparel,Premium,BOX,94.09,317.96,True
SKU-04421,Product 4421,Tools,Budget,BOX,63.95,274.97,True
SKU-04422,Product 4422,Tools,Premium,EA,80.76,252.16,True
SKU-04423,Product 4423,Electronics,Standard,BOX,49.53,278.76,False
SKU-04424,Product 4424,Electronics,Standard,BOX,177.23,232.98,True
SKU-04425,Product 4425,Electronics,Budget,PACK,59.83,347.46,True
SKU-04426,Product 4426,Apparel,Standard,PACK,59.15,12.38,False
SKU-04427,Product 4427,Apparel,Premium,PACK,126.69,98.34,True
SKU-04428,Product 4428,Tools,Premium,PACK,25.42,185.87,True
SKU-04429,Product 4429,Tools,Budget,PACK,44.62,229.07,True
SKU-04430,Product 4430,Electronics,Budget,EA,86.55,69.59,False
SKU-04431,Product 4431,Electronics,Budget,BOX,37.34,410.97,True
SKU-04432,Product 4432,Apparel,Budget,BOX,52.21,465.05,True
SKU-04433,Product 4433,Apparel,Premium,EA,140.29,376.85,True
SKU-04434,Product 4434,Electronics,Premium,BOX,56.69,464.76,False
SKU-04435,Product 4435,Tools,Premium,BOX,127.8,372.89,True
SKU-04436,Product 4436,Apparel,Premium,BOX,99.39,223.32,False
SKU-04437,Product 4437,Electronics,Budget,PACK,153.76,199.6,False
SKU-04438,Product 4438,Electronics,Standard,PACK,150.39,87.37,True
SKU-04439,Product 4439,Electronics,Premium,EA,40.31,47.79,False
SKU-04440,Product 4440,Apparel,Standard,PACK,188.7,113.71,True
SKU-04441,Product 4441,Tools,Budget,BOX,160.64,268.41,True
SKU-04442,Product 4442,Apparel,Budget,EA,106.99,71.8,True
SKU-04443,Product 4443,Tools,Standard,BOX,112.39,475.83,True
SKU-04444,Product 4444,Apparel,Budget,BOX,165.94,113.16,False
SKU-04445,Product 4445,Electronics,Standard,EA,97.35,417.65,True
SKU-04446,Product 4446,Electronics,Premium,BOX,96.22,410.32,True
SKU-04447,Product 4447,Home,Budget,EA,126.41,74.9,False
SKU-04448,Product 4448,Electronics,Budget,EA,18.57,356.82,True
SKU-04449,Product 4449,Tools,Standard,BOX,116.85,412.94,True
SKU-04450,Product 4450,Electronics,Standard,BOX,45.56,442.72,True
SKU-04451,Product 4451,Home,Standard,BOX,24.22,477.22,True
SKU-04452,Product 4452,Electronics,Standard,BOX,163.27,465.4,True
SKU-04453,Product 4453,Electronics,Standard,EA,76.98,159.01,True
SKU-04454,Product 4454,Apparel,Budget,PACK,101.06,137.49,True
SKU-04455,Product 4455,Tools,Standard,BOX,59.4,201.78,True
SKU-04456,Product 4456,Home,Premium,EA,7.15,235.18,True
SKU-04457,Product 4457,Apparel,Standard,PACK,89.04,120.77,True
SKU-04458,Product 4458,Home,Budget,EA,150.3,47.61,True
SKU-04459,Product 4459,Electronics,Premium,PACK,151.91,330.01,True
SKU-04460,Product 4460,Home,Budget,PACK,184.49,91.25,True
SKU-04461,Product 4461,Apparel,Standard,PACK,168.24,457.88,True
SKU-04462,Product 4462,Electronics,Budget,BOX,196.48,147.4,True
SKU-04463,Product 4463,Apparel,Budget,PACK,114.75,102.85,True
SKU-04464,Product 4464,Tools,Standard,PACK,11.14,101.11,True
SKU-04465,Product 4465,Tools,Budget,EA,172.82,148.29,True
SKU-04466,Product 4466,Tools,Budget,BOX,190.45,308.02,True
SKU-04467,Product 4467,Home,Budget,EA,93.37,489.27,True
SKU-04468,Product 4468,Tools,Premium,BOX,23.67,245.7,False
SKU-04469,Product 4469,Home,Budget,BOX,5.9,301.84,True
SKU-04470,Product 4470,Home,Standard,BOX,123.09,422.09,True
SKU-04471,Product 4471,Apparel,Standard,PACK,133.86,170.35,False
SKU-04472,Product 4472,Electronics,Budget,BOX,4.23,94.04,True
SKU-04473,Product 4473,Electronics,Standard,BOX,189.9,219.65,True
SKU-04474,Product 4474,Apparel,Premium,BOX,108.91,162.75,True
SKU-04475,Product 4475,Tools,Standard,BOX,122.84,433.73,True
SKU-04476,Product 4476,Apparel,Standard,EA,113.27,489.08,True
SKU-04477,Product 4477,Apparel,Budget,PACK,64.07,345.72,True
SKU-04478,Product 4478,Electronics,Premium,BOX,180.22,328.61,True
SKU-04479,Product 4479,Home,Premium,PACK,1.76,358.54,True
SKU-04480,Product 4480,Apparel,Standard,PACK,149.69,236.49,True
SKU-04481,Product 4481,Apparel,Standard,BOX,72.81,316.25,True
SKU-04482,Product 4482,Home,Budget,BOX,38.85,40.27,True
SKU-04483,Product 4483,Electronics,Budget,PACK,87.79,249.26,True
SKU-04484,Product 4484,Tools,Premium,PACK,40.41,169.52,True
SKU-04485,Product 4485,Apparel,Budget,EA,173.9,31.32,True
SKU-04486,Product 4486,Tools,Premium,PACK,159.33,274.66,False
SKU-04487,Product 4487,Tools,Premium,BOX,171.54,183.33,True
SKU-04488,Product 4488,Apparel,Standard,PACK,167.34,297.35,True
SKU-04489,Product 4489,Tools,Premium,BOX,165.14,259.02,False
SKU-04490,Product 4490,Apparel,Premium,EA,116.7,141.73,True
SKU-04491,Product 4491,Home,Premium,BOX,180.49,272.29,True
SKU-04492,Product 4492,Home,Premium,BOX,12.77,192.49,True
SKU-04493,Product 4493,Home,Standard,PACK,57.89,460.95,True
SKU-04494,Product 4494,Home,Budget,PACK,43.3,190.94,False
SKU-04495,Product 4495,Electronics,Budget,BOX,25.1,24.87,True
SKU-04496,Product 4496,Home,Premium,EA,2.26,382.97,True
SKU-04497,Product 4497,Apparel,Budget,BOX,81.13,482.02,True
SKU-04498,Product 4498,Apparel,Budget,BOX,145.08,88.84,True
SKU-04499,Product 4499,Apparel,Premium,BOX,129.33,486.53,True
SKU-04500,Product 4500,Tools,Premium,BOX,130.56,310.51,True
SKU-04501,Product 4501,Apparel,Budget,EA,177.74,424.46,True
SKU-04502,Product 4502,Electronics,Standard,BOX,191.51,239.08,True
SKU-04503,Product 4503,Electronics,Budget,BOX,136.44,313.15,True
SKU-04504,Product 4504,Electronics,Premium,BOX,17.9,421.32,True
SKU-04505,Product 4505,Electronics,Budget,PACK,135.66,491.49,True
SKU-04506,Product 4506,Electronics,Budget,PACK,111.4,96.47,True
SKU-04507,Product 4507,Electronics,Standard,EA,13.82,449.88,True
SKU-04508,Product 4508,Home,Budget,EA,52.17,335.3,True
SKU-04509,Product 4509,Electronics,Budget,BOX,48.3,473.7,True
SKU-04510,Product 4510,Tools,Premium,EA,154.79,162.46,True
SKU-04511,Product 4511,Electronics,Standard,BOX,69.7,125.08,True
SKU-04512,Product 4512,Apparel,Budget,EA,100.63,185.93,True
SKU-04513,Product 4513,Apparel,Budget,PACK,157.36,442.83,True
SKU-04514,Product 4514,Tools,Premium,BOX,187.37,232.52,True
SKU-04515,Product 4515,Electronics,Premium,BOX,108.1,475.98,True
SKU-04516,Product 4516,Home,Standard,PACK,111.5,124.96,True
SKU-04517,Product 4517,Home,Standard,EA,20.08,114.17,False
SKU-04518,Product 4518,Home,Standard,BOX,99.37,340.81,True
SKU-04519,Product 4519,Home,Premium,PACK,137.61,149.37,False
SKU-04520,Product 4520,Electronics,Premium,EA,38.62,68.93,True
SKU-04521,Product 4521,Tools,Premium,EA,23.14,191.09,True
SKU-04522,Product 4522,Home,Premium,EA,172.8,136.75,True
SKU-04523,Product 4523,Electronics,Standard,BOX,23.86,209.43,True
SKU-04524,Product 4524,Electronics,Standard,PACK,182.7,97.32,False
SKU-04525,Product 4525,Electronics,Standard,BOX,55.46,478.71,True
SKU-04526,Product 4526,Electronics,Premium,EA,66.66,401.82,True
SKU-04527,Product 4527,Electronics,Premium,BOX,105.59,421.25,True
SKU-04528,Product 4528,Apparel,Premium,EA,38.43,152.41,True
SKU-04529,Product 4529,Electronics,Premium,EA,138.02,429.1,True
SKU-04530,Product 4530,Electronics,Budget,PACK,105.25,297.44,False
SKU-04531,Product 4531,Electronics,Standard,BOX,189.28,33.08,True
SKU-04532,Product 4532,Apparel,Standard,PACK,182.33,80.86,True
SKU-04533,Product 4533,Apparel,Budget,BOX,154.17,225.75,True
SKU-04534,Product 4534,Tools,Standard,BOX,37.78,199.92,True
SKU-04535,Product 4535,Tools,Premium,BOX,43.54,398.66,True
SKU-04536,Product 4536,Electronics,Standard,EA,54.43,437.47,True
SKU-04537,Product 4537,Home,Premium,PACK,166.99,433.14,True
SKU-04538,Product 4538,Electronics,Premium,PACK,129.94,190.77,True
SKU-04539,Product 4539,Tools,Premium,PACK,35.94,319.71,True
SKU-04540,Product 4540,Home,Budget,EA,92.19,251.06,True
